thumb-index,index-middle,middle-ring,ring-pinky,palm_normal_angle,class
107.11375,50.12784,117.55519,15.90349,17.88048,two
107.55264,56.0697,115.50593,15.64355,17.88908,two
106.53177,57.99131,117.61075,15.36082,20.84839,two
107.20135,69.89661,124.4957,16.03085,25.33729,two
83.22297,43.54203,113.73145,13.20035,170.1062,two
83.28212,43.47613,114.67412,13.17821,169.94128,two
83.74525,43.94043,117.76347,13.46521,169.50098,two
83.42608,44.14046,118.08505,13.74696,169.48833,two
83.7354,44.09495,118.27234,13.67894,169.33072,two
83.2485,43.54936,117.70663,13.53491,169.49838,two
82.96014,43.18495,116.32513,12.86796,169.72904,two
83.3395,43.54206,116.97234,13.16154,169.61922,two
83.41756,43.64193,117.21001,13.08903,169.60655,two
83.0293,43.53193,117.31367,13.42737,169.43962,two
81.56717,46.32978,120.93389,13.11129,156.12236,two
80.9374,44.81808,119.43999,13.27513,153.4939,two
80.52013,45.38675,119.95599,12.70809,152.68168,two
81.02498,45.28764,121.64897,12.99179,153.5673,two
79.90082,45.36113,120.28417,12.71562,154.57695,two
80.3681,44.93843,118.52335,12.88922,154.9312,two
82.53842,45.03169,120.40585,13.25134,155.48445,two
79.54472,42.69251,118.97002,13.38146,156.401,two
80.96779,46.03415,120.03201,13.02472,157.37571,two
80.8297,44.23418,119.64816,13.37988,156.2472,two
110.13201,48.0532,113.40796,13.13837,161.02545,two
110.47618,50.22484,111.69917,12.95477,160.78637,two
